Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
136;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.484129249103747, 51.44439089351338], ""type"": ""Point""}";51.44439089351338,5.484129249103747
142;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.484251941548365, 51.44457153544804], ""type"": ""Point""}";51.44457153544804,5.484251941548365
148;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.484217551140931, 51.44472133330037], ""type"": ""Point""}";51.44472133330037,5.484217551140931
152;Professor Dr Dorgelolaan;Parkeerplaats;1.0;"{""coordinates"": [5.484256860128769, 51.44455087538818], ""type"": ""Point""}";51.44455087538818,5.484256860128769
155;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.473668291456432, 51.46441095029433], ""type"": ""Point""}";51.46441095029433,5.473668291456432
157;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.473815325576601, 51.464414670181036], ""type"": ""Point""}";51.464414670181036,5.473815325576601
160;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.472686016388942, 51.464388718574035], ""type"": ""Point""}";51.464388718574035,5.472686016388942
161;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.472769744561595, 51.46439120985018], ""type"": ""Point""}";51.46439120985018,5.472769744561595
162;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.47285347272649, 51.464393692077614], ""type"": ""Point""}";51.464393692077614,5.47285347272649
163;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.472933111641171, 51.46439490985554], ""type"": ""Point""}";51.46439490985554,5.472933111641171
178;Michelangelolaan;Parkeerplaats Vergunning;1.0;"{""coordinates"": [5.471944704591967, 51.46437140002099], ""type"": ""Point""}";51.46437140002099,5.471944704591967
296;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478525117301587, 51.47230699303062], ""type"": ""Point""}";51.47230699303062,5.478525117301587
298;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.47861024556771, 51.472304031902624], ""type"": ""Point""}";51.472304031902624,5.47861024556771
303;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478822302924788, 51.472299991167155], ""type"": ""Point""}";51.472299991167155,5.478822302924788
304;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478405474344291, 51.4716626993247], ""type"": ""Point""}";51.4716626993247,5.478405474344291
308;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478575843383329, 51.47165666023889], ""type"": ""Point""}";51.47165666023889,5.478575843383329
313;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478363936999543, 51.47101539608045], ""type"": ""Point""}";51.47101539608045,5.478363936999543
314;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478401803678427, 51.471015366433875], ""type"": ""Point""}";51.471015366433875,5.478401803678427
316;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.478494099854447, 51.47101381998284], ""type"": ""Point""}";51.47101381998284,5.478494099854447
324;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.47769619462229, 51.470811964328284], ""type"": ""Point""}";51.470811964328284,5.47769619462229
326;Luxemburglaan;Parkeerplaats;1.0;"{""coordinates"": [5.47769868093277, 51.470868123496665], ""type"": ""Point""}";51.470868123496665,5.47769868093277
333;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476807891238593, 51.47029211832691], ""type"": ""Point""}";51.47029211832691,5.476807891238593
336;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476707400248648, 51.47029742700055], ""type"": ""Point""}";51.47029742700055,5.476707400248648
337;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476669723823529, 51.47029875930611], ""type"": ""Point""}";51.47029875930611,5.476669723823529
345;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476950251918002, 51.47028808965056], ""type"": ""Point""}";51.47028808965056,5.476950251918002
384;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47653545479459, 51.47015764165876], ""type"": ""Point""}";51.47015764165876,5.47653545479459
388;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476675718949598, 51.470156230623225], ""type"": ""Point""}";51.470156230623225,5.476675718949598
390;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476738524078519, 51.470154870009765], ""type"": ""Point""}";51.470154870009765,5.476738524078519
393;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476836921213171, 51.47015349096198], ""type"": ""Point""}";51.47015349096198,5.476836921213171
395;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476916476325409, 51.470150814004676], ""type"": ""Point""}";51.470150814004676,5.476916476325409
396;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47694997887393, 51.47014948483606], ""type"": ""Point""}";51.47014948483606,5.47694997887393
400;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4770965298061824, 51.47014675610632], ""type"": ""Point""}";51.47014675610632,5.4770965298061824
402;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477155146770364, 51.47014539850141], ""type"": ""Point""}";51.47014539850141,5.477155146770364
407;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4772975043656835, 51.4701400570602], ""type"": ""Point""}";51.4701400570602,5.4772975043656835
408;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476455746542044, 51.47006747467956], ""type"": ""Point""}";51.47006747467956,5.476455746542044
410;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476524913297898, 51.470066307055525], ""type"": ""Point""}";51.470066307055525,5.476524913297898
412;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476585200077271, 51.47006515519507], ""type"": ""Point""}";51.47006515519507,5.476585200077271
419;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476817508158778, 51.470059439651], ""type"": ""Point""}";51.470059439651,5.476817508158778
425;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477081719329733, 51.470051487817976], ""type"": ""Point""}";51.470051487817976,5.477081719329733
426;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477118964145013, 51.47005034447416], ""type"": ""Point""}";51.47005034447416,5.477118964145013
429;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477214725476268, 51.47004805928888], ""type"": ""Point""}";51.47004805928888,5.477214725476268
432;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4773069319248355, 51.47004577677549], ""type"": ""Point""}";51.47004577677549,5.4773069319248355
434;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476448542700414, 51.47001210111079], ""type"": ""Point""}";51.47001210111079,5.476448542700414
438;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476585091427287, 51.47000977618862], ""type"": ""Point""}";51.47000977618862,5.476585091427287
440;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476659568826997, 51.470008613397155], ""type"": ""Point""}";51.470008613397155,5.476659568826997
351;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477167984893009, 51.470283993609705], ""type"": ""Point""}";51.470283993609705,5.477167984893009
353;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4772224113045445, 51.47028133585367], ""type"": ""Point""}";51.47028133585367,5.4772224113045445
356;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476472741895192, 51.47020607566638], ""type"": ""Point""}";51.47020607566638,5.476472741895192
358;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476541822119487, 51.470204710348426], ""type"": ""Point""}";51.470204710348426,5.476541822119487
362;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476671620677039, 51.47020199500285], ""type"": ""Point""}";51.47020199500285,5.476671620677039
365;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47678886661645, 51.47019798581529], ""type"": ""Point""}";51.47019798581529,5.47678886661645
367;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47685376125765, 51.47019793587571], ""type"": ""Point""}";51.47019793587571,5.47685376125765
369;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4769207520156575, 51.470195268587226], ""type"": ""Point""}";51.470195268587226,5.4769207520156575
370;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476954254596652, 51.47019393941735], ""type"": ""Point""}";51.47019393941735,5.476954254596652
371;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476973096614296, 51.47019522824917], ""type"": ""Point""}";51.47019522824917,5.476973096614296
374;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477067300525902, 51.47019123654154], ""type"": ""Point""}";51.47019123654154,5.477067300525902
378;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477199197688628, 51.47018720664638], ""type"": ""Point""}";51.47018720664638,5.477199197688628
380;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477268277880109, 51.47018584988704], ""type"": ""Point""}";51.47018584988704,5.477268277880109
383;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476501949673256, 51.47015766735574], ""type"": ""Point""}";51.47015766735574,5.476501949673256
449;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476969911039747, 51.47000283758031], ""type"": ""Point""}";51.47000283758031,5.476969911039747
456;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477209306279896, 51.470000441594486], ""type"": ""Point""}";51.470000441594486,5.477209306279896
497;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476737337724151, 51.46987343620203], ""type"": ""Point""}";51.46987343620203,5.476737337724151
500;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476827775767459, 51.469872252042336], ""type"": ""Point""}";51.469872252042336,5.476827775767459
505;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477012204555197, 51.46986879314578], ""type"": ""Point""}";51.46986879314578,5.477012204555197
507;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477102642599716, 51.469867617761665], ""type"": ""Point""}";51.469867617761665,5.477102642599716
508;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477152288925172, 51.469864253624365], ""type"": ""Point""}";51.469864253624365,5.477152288925172
510;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47721789831146, 51.46986198273267], ""type"": ""Point""}";51.46986198273267,5.47721789831146
512;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477272871917496, 51.46985972901916], ""type"": ""Point""}";51.46985972901916,5.477272871917496
515;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477905456083621, 51.469594998614376], ""type"": ""Point""}";51.469594998614376,5.477905456083621
517;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4779812419653755, 51.46959359126626], ""type"": ""Point""}";51.46959359126626,5.4779812419653755
520;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478098174710708, 51.469592142772484], ""type"": ""Point""}";51.469592142772484,5.478098174710708
523;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478195606232192, 51.469590718388744], ""type"": ""Point""}";51.469590718388744,5.478195606232192
525;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478249732037982, 51.46958931879932], ""type"": ""Point""}";51.46958931879932,5.478249732037982
527;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478312536266925, 51.469587921384296], ""type"": ""Point""}";51.469587921384296,5.478312536266925
535;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477959801048351, 51.46969638423774], ""type"": ""Point""}";51.46969638423774,5.477959801048351
468;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476537032715477, 51.46992010630985], ""type"": ""Point""}";51.46992010630985,5.476537032715477
473;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476701960327066, 51.46991665387314], ""type"": ""Point""}";51.46991665387314,5.476701960327066
474;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476732095333568, 51.46991552510529], ""type"": ""Point""}";51.46991552510529,5.476732095333568
476;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476790628239221, 51.469915480091224], ""type"": ""Point""}";51.469915480091224,5.476790628239221
477;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476820765417563, 51.469915456903124], ""type"": ""Point""}";51.469915456903124,5.476820765417563
478;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4768580079526314, 51.46991320804007], ""type"": ""Point""}";51.46991320804007,5.4768580079526314
481;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.476975038437577, 51.46990980107061], ""type"": ""Point""}";51.46990980107061,5.476975038437577
482;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477028244058081, 51.46990865443955], ""type"": ""Point""}";51.46990865443955,5.477028244058081
483;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477063706329311, 51.46990862708122], ""type"": ""Point""}";51.46990862708122,5.477063706329311
484;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.4771044936979845, 51.46990859560137], ""type"": ""Point""}";51.46990859560137,5.4771044936979845
539;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478076716976503, 51.469693587480734], ""type"": ""Point""}";51.469693587480734,5.478076716976503
541;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478122195972447, 51.469693551984044], ""type"": ""Point""}";51.469693551984044,5.478122195972447
542;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477765028004924, 51.46975198686487], ""type"": ""Point""}";51.46975198686487,5.477765028004924
545;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477884119979159, 51.469750536906716], ""type"": ""Point""}";51.469750536906716,5.477884119979159
546;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477920932299907, 51.46974915993858], ""type"": ""Point""}";51.46974915993858,5.477920932299907
613;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.45423152458495, 51.44129444031235], ""type"": ""Point""}";51.44129444031235,5.45423152458495
619;Strijpsestraat;Parkeerplaats;1.0;"{""coordinates"": [5.453229890979327, 51.441050476338326], ""type"": ""Point""}";51.441050476338326,5.453229890979327
623;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.4530800970687565, 51.440924692914976], ""type"": ""Point""}";51.440924692914976,5.4530800970687565
624;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.453175071654648, 51.440947110769905], ""type"": ""Point""}";51.440947110769905,5.453175071654648
625;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.453248464039493, 51.440964156588585], ""type"": ""Point""}";51.440964156588585,5.453248464039493
627;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.453370795221722, 51.4409964462868], ""type"": ""Point""}";51.4409964462868,5.453370795221722
629;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.453552128346789, 51.44104039648111], ""type"": ""Point""}";51.44104039648111,5.453552128346789
630;St Trudoplein;Parkeerplaats;1.0;"{""coordinates"": [5.453631274235347, 51.44105743877721], ""type"": ""Point""}";51.44105743877721,5.453631274235347
631;Strijpsestraat;Parkeerplaats;1.0;"{""coordinates"": [5.455435346964498, 51.441303115707875], ""type"": ""Point""}";51.441303115707875,5.455435346964498
632;Strijpsestraat;Parkeerplaats;1.0;"{""coordinates"": [5.455528893376898, 51.44128296214419], ""type"": ""Point""}";51.44128296214419,5.455528893376898
635;Strijpsestraat;Parkeerplaats;1.0;"{""coordinates"": [5.456290092972296, 51.44108477089925], ""type"": ""Point""}";51.44108477089925,5.456290092972296
645;Strijpsestraat;Parkeerplaats;1.0;"{""coordinates"": [5.456799891561674, 51.44094703031939], ""type"": ""Point""}";51.44094703031939,5.456799891561674
662;Freddy van Riemsdijkweg;Parkeerplaats;1.0;"{""coordinates"": [5.395644875884436, 51.4580176219419], ""type"": ""Point""}";51.4580176219419,5.395644875884436
666;Freddy van Riemsdijkweg;Parkeerplaats;1.0;"{""coordinates"": [5.396026797089918, 51.45777999536448], ""type"": ""Point""}";51.45777999536448,5.396026797089918
550;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478053000544683, 51.46974499411453], ""type"": ""Point""}";51.46974499411453,5.478053000544683
551;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478078992683677, 51.469744973834935], ""type"": ""Point""}";51.469744973834935,5.478078992683677
553;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478133118694064, 51.46974358328821], ""type"": ""Point""}";51.46974358328821,5.478133118694064
555;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477750053192099, 51.46984260413173], ""type"": ""Point""}";51.46984260413173,5.477750053192099
557;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477815002195357, 51.46984119632845], ""type"": ""Point""}";51.46984119632845,5.477815002195357
558;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477840991706989, 51.46983982780601], ""type"": ""Point""}";51.46983982780601,5.477840991706989
560;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477940594274591, 51.469837044659194], ""type"": ""Point""}";51.469837044659194,5.477940594274591
561;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.47798605902155, 51.46983700922673], ""type"": ""Point""}";51.46983700922673,5.47798605902155
563;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.478053181239364, 51.46983560858539], ""type"": ""Point""}";51.46983560858539,5.478053181239364
565;Winkelcentrum Woensel;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.478122476646985, 51.46983419722023], ""type"": ""Point""}";51.46983419722023,5.478122476646985
568;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477752306089582, 51.46988993662682], ""type"": ""Point""}";51.46988993662682,5.477752306089582
569;Winkelcentrum Woensel;Parkeerplaats;1.0;"{""coordinates"": [5.477791280030068, 51.469889906316915], ""type"": ""Point""}";51.469889906316915,5.477791280030068
